Fonte; Local; Sexo; Faixa etária; Raça; Carteira assinada; Posição na ocupação; Pessoas em idade ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade; Horas trabalhadas 
PNADC_022022 ;  ; Mulher ;  ; Branca ; Sim ;  ; 8034826.91179843 ; 8034826.91179843 ; 8034826.91179843 ; 0 ; 100 ; 100 ; 2787.29532041781 ; 12.9865753506767 ; 41.1375793477644 ; 
PNADC_022022 ;  ; Mulher ;  ; Branca ; Não ; Trabalhador doméstico ; 1258688.78918534 ; 1258688.78918534 ; 1258688.78918534 ; 0 ; 100 ; 100 ; 1030.60160155636 ; 9.0239919585689 ; 28.8526365395477 ; 
PNADC_022022 ;  ; Mulher ;  ; Branca ; Não ;  ; 3691724.95052894 ; 3691724.95052894 ; 3691724.95052894 ; 0 ; 100 ; 100 ; 1941.78528063069 ; 11.634108011723 ; 33.1234294166592 ; 
PNADC_022022 ;  ; Mulher ;  ; Branca ;  ; Trabalhador doméstico ; 1713707.81142449 ; 1713707.81142449 ; 1713707.81142449 ; 0 ; 100 ; 100 ; 1177.02587689647 ; 9.11515251011385 ; 32.0152593357612 ; 
PNADC_022022 ;  ; Mulher ;  ; Branca ;  ;  ; 39347149.0961003 ; 19555745.5577197 ; 21460958.0349257 ; 8.87757421688914 ; 49.7005399551499 ; 54.5425997256119 ; 2913.51267488694 ; 11.3270438857365 ; 37.5673975138894 ; 
PNADC_022022 ;  ; Mulher ;  ; Indígena ; Sim ; Trabalhador doméstico ; 6853.83997131 ; 6853.83997131 ; 6853.83997131 ; 0 ; 100 ; 100 ; 1201.60464953362 ; 10.4682828156063 ; 40.1041771200362 ; 
PNADC_022022 ;  ; Mulher ;  ; Indígena ; Sim ;  ; 49370.47227859 ; 49370.47227859 ; 49370.47227859 ; 0 ; 100 ; 100 ; 1870.31221337866 ; 12.1873883957942 ; 42.2354032751147 ; 
PNADC_022022 ;  ; Mulher ;  ; Indígena ; Não ; Trabalhador doméstico ; 17103.35518738 ; 17103.35518738 ; 17103.35518738 ; 0 ; 100 ; 100 ; 769.336050147841 ; 9.65672374944436 ; 27.5628294937652 ; 
PNADC_022022 ;  ; Mulher ;  ; Indígena ; Não ;  ; 38020.06236252 ; 38020.06236252 ; 38020.06236252 ; 0 ; 100 ; 100 ; 1263.12851118923 ; 11.2465606463624 ; 33.6121549665882 ; 
PNADC_022022 ;  ; Mulher ;  ; Indígena ;  ; Trabalhador doméstico ; 23957.19515869 ; 23957.19515869 ; 23957.19515869 ; 0 ; 100 ; 100 ; 893.002438687392 ; 9.9023129803389 ; 31.1507449022955 ; 
PNADC_022022 ;  ; Mulher ;  ; Indígena ;  ;  ; 362119.73104322 ; 150134.44739883 ; 170753.68763437 ; 12.0754289533655 ; 41.4598914470394 ; 47.1539308676859 ; 1797.87716510446 ; 10.1314007438809 ; 35.5048296157552 ; 
PNADC_022022 ;  ; Mulher ;  ; Parda ; Sim ; Trabalhador doméstico ; 595221.05652439 ; 595221.05652439 ; 595221.05652439 ; 0 ; 100 ; 100 ; 1502.20616770679 ; 9.04107553547998 ; 41.5873769255235 ; 
PNADC_022022 ;  ; Mulher ;  ; Parda ; Sim ;  ; 6213908.66410003 ; 6213908.66410003 ; 6213908.66410003 ; 0 ; 100 ; 100 ; 1923.34471367329 ; 11.9895834873289 ; 41.6154952761784 ; 
PNADC_022022 ;  ; Mulher ;  ; Parda ; Não ; Trabalhador doméstico ; 2209394.12813208 ; 2209394.12813208 ; 2209394.12813208 ; 0 ; 100 ; 100 ; 837.769839824582 ; 8.85666968219476 ; 29.1639758980549 ; 
PNADC_022022 ;  ; Mulher ;  ; Parda ; Não ;  ; 4971050.84928271 ; 4971050.84928271 ; 4971050.84928271 ; 0 ; 100 ; 100 ; 1192.85556471059 ; 10.5758780248589 ; 32.328283619089 ; 
PNADC_022022 ;  ; Mulher ;  ; Parda ;  ; Trabalhador doméstico ; 2804615.18465647 ; 2804615.18465647 ; 2804615.18465647 ; 0 ; 100 ; 100 ; 979.111234517961 ; 8.89635510975193 ; 31.8005835601865 ; 
PNADC_022022 ;  ; Mulher ;  ; Parda ;  ;  ; 39472646.9786824 ; 17464540.9635246 ; 20215058.2760202 ; 13.6062794127996 ; 44.2446663710101 ; 51.2128266618084 ; 1799.22968369917 ; 10.2046605878713 ; 36.1016368806343 ; 
PNADC_022022 ;  ; Mulher ;  ; Preta ; Sim ; Trabalhador doméstico ; 218470.81257147 ; 218470.81257147 ; 218470.81257147 ; 0 ; 100 ; 100 ; 1480.25122134372 ; 8.64585275510453 ; 42.8576468149127 ; 
PNADC_022022 ;  ; Mulher ;  ; Preta ; Sim ;  ; 1851915.78084553 ; 1851915.78084553 ; 1851915.78084553 ; 0 ; 100 ; 100 ; 1899.12914629809 ; 12.0238414435951 ; 41.5340346400899 ; 
PNADC_022022 ;  ; Mulher ;  ; Preta ; Não ; Trabalhador doméstico ; 570254.04845874 ; 570254.04845874 ; 570254.04845874 ; 0 ; 100 ; 100 ; 941.497468021185 ; 8.78849234232549 ; 30.3751912060333 ; 
PNADC_022022 ;  ; Mulher ;  ; Preta ; Não ;  ; 1216205.38626511 ; 1216205.38626511 ; 1216205.38626511 ; 0 ; 100 ; 100 ; 1259.24284734633 ; 10.5558447658502 ; 33.2118048148603 ; 
PNADC_022022 ;  ; Mulher ;  ; Preta ;  ; Trabalhador doméstico ; 788724.86103021 ; 788724.86103021 ; 788724.86103021 ; 0 ; 100 ; 100 ; 1091.03903469628 ; 8.74910279167888 ; 33.8327368654883 ; 
PNADC_022022 ;  ; Mulher ;  ; Preta ;  ;  ; 9449361.8464119 ; 4528982.36982936 ; 5327006.45856094 ; 14.9807231310765 ; 47.9289759821093 ; 56.3742456384365 ; 1794.89217241157 ; 10.4403648890862 ; 36.937365974072 ; 
PNADC_022022 ;  ; Mulher ;  ; Negra ; Sim ; Trabalhador doméstico ; 813691.86909586 ; 813691.86909586 ; 813691.86909586 ; 0 ; 100 ; 100 ; 1496.31141177512 ; 8.93678866505274 ; 41.9284358760428 ; 
PNADC_022022 ;  ; Mulher ;  ; Negra ; Sim ;  ; 8065824.44494556 ; 8065824.44494556 ; 8065824.44494556 ; 0 ; 100 ; 100 ; 1917.7848119335 ; 11.997414231421 ; 41.5967918890021 ; 
PNADC_022022 ;  ; Mulher ;  ; Negra ; Não ; Trabalhador doméstico ; 2779648.17659082 ; 2779648.17659082 ; 2779648.17659082 ; 0 ; 100 ; 100 ; 859.051204684735 ; 8.84270212670318 ; 29.4124607382396 ; 
PNADC_022022 ;  ; Mulher ;  ; Negra ; Não ;  ; 6187256.23554782 ; 6187256.23554782 ; 6187256.23554782 ; 0 ; 100 ; 100 ; 1205.90109072858 ; 10.5719550812727 ; 32.5019540145388 ; 
PNADC_022022 ;  ; Mulher ;  ; Negra ;  ; Trabalhador doméstico ; 3593340.04568668 ; 3593340.04568668 ; 3593340.04568668 ; 0 ; 100 ; 100 ; 1003.6837097826 ; 8.86420216968843 ; 32.2466337009852 ; 
PNADC_022022 ;  ; Mulher ;  ; Negra ;  ;  ; 48922008.8250943 ; 21993523.333354 ; 25542064.7345811 ; 13.8929308891102 ; 44.9562964840326 ; 52.2097627386867 ; 1798.32697545455 ; 10.2500206477155 ; 36.2737331051802 ; 
PNADC_022022 ;  ; Mulher ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 471212.30488208 ; 471212.30488208 ; 471212.30488208 ; 0 ; 100 ; 100 ; 1574.82330182355 ; 9.39967379786844 ; 40.6123917189527 ; 
PNADC_022022 ;  ; Mulher ;  ; Não Negra ; Sim ;  ; 8253137.34538886 ; 8253137.34538886 ; 8253137.34538886 ; 0 ; 100 ; 100 ; 2798.86688660102 ; 12.9919919834889 ; 41.125445076018 ; 
PNADC_022022 ;  ; Mulher ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1293551.72695419 ; 1293551.72695419 ; 1293551.72695419 ; 0 ; 100 ; 100 ; 1023.6322454333 ; 9.03495212100247 ; 28.8683451344655 ; 
PNADC_022022 ;  ; Mulher ;  ; Não Negra ; Não ;  ; 3799187.7957758 ; 3799187.7957758 ; 3799187.7957758 ; 0 ; 100 ; 100 ; 1931.78469451727 ; 11.6360744884846 ; 33.2324556708446 ; 
PNADC_022022 ;  ; Mulher ;  ; Não Negra ;  ; Trabalhador doméstico ; 1764764.03183627 ; 1764764.03183627 ; 1764764.03183627 ; 0 ; 100 ; 100 ; 1171.11473745849 ; 9.13335523534908 ; 32.0041407195334 ; 
PNADC_022022 ;  ; Mulher ;  ; Não Negra ;  ;  ; 40490461.1951468 ; 20108880.3493682 ; 22063163.2859496 ; 8.85767335922278 ; 49.6632534078877 ; 54.4897801475131 ; 2915.64803063848 ; 11.3262503197477 ; 37.5603429214837 ; 
PNADC_022022 ;  ; Mulher ;  ;  ; Sim ; Trabalhador doméstico ; 1284904.17397794 ; 1284904.17397794 ; 1284904.17397794 ; 0 ; 100 ; 100 ; 1525.10404037701 ; 9.10766324298171 ; 41.445803619764 ; 
PNADC_022022 ;  ; Mulher ;  ;  ; Sim ;  ; 16318961.7903344 ; 16318961.7903344 ; 16318961.7903344 ; 0 ; 100 ; 100 ; 2363.38248341639 ; 12.5015180144203 ; 41.3584133674485 ; 
PNADC_022022 ;  ; Mulher ;  ;  ; Não ; Trabalhador doméstico ; 4073199.90354501 ; 4073199.90354501 ; 4073199.90354501 ; 0 ; 100 ; 100 ; 911.321300946646 ; 8.90408868826708 ; 29.2396625217042 ; 
PNADC_022022 ;  ; Mulher ;  ;  ; Não ;  ; 9986444.03132362 ; 9986444.03132362 ; 9986444.03132362 ; 0 ; 100 ; 100 ; 1481.97834391511 ; 10.9793738210247 ; 32.7798620435355 ; 
PNADC_022022 ;  ; Mulher ;  ;  ;  ; Trabalhador doméstico ; 5358104.07752295 ; 5358104.07752295 ; 5358104.07752295 ; 0 ; 100 ; 100 ; 1058.83612079773 ; 8.95339363820186 ; 32.1667653584806 ; 
PNADC_022022 ;  ; Mulher ;  ;  ;  ;  ; 89412470.0202411 ; 42102403.6827222 ; 47605228.0205307 ; 11.5592857478496 ; 47.087843198148 ; 53.2422692380088 ; 2332.83474368122 ; 10.7437863529125 ; 36.8882415557509 ; 
PNADC_022022 ;  ;  ;  ; Amarela ; Sim ; Trabalhador doméstico ; 9584.85145829 ; 9584.85145829 ; 9584.85145829 ; 0 ; 100 ; 100 ; 1545.60046938077 ; 10.3902364804146 ; 33.7717899613313 ; 
PNADC_022022 ;  ;  ;  ; Amarela ; Sim ;  ; 295691.64905514 ; 295691.64905514 ; 295691.64905514 ; 0 ; 100 ; 100 ; 4003.30785998778 ; 13.1790210125027 ; 41.3268757761416 ; 
PNADC_022022 ;  ;  ;  ; Amarela ; Não ; Trabalhador doméstico ; 18505.6415681 ; 18505.6415681 ; 18505.6415681 ; 0 ; 100 ; 100 ; 785.486932329203 ; 9.04250819907942 ; 32.5775818409082 ; 
PNADC_022022 ;  ;  ;  ; Amarela ; Não ;  ; 125959.63816097 ; 125959.63816097 ; 125959.63816097 ; 0 ; 100 ; 100 ; 2347.05459338946 ; 12.0608381575569 ; 39.4571644250419 ; 
PNADC_022022 ;  ;  ;  ; Amarela ;  ; Trabalhador doméstico ; 28090.49302639 ; 28090.49302639 ; 28090.49302639 ; 0 ; 100 ; 100 ; 1044.84782489987 ; 9.50521400783463 ; 32.9850616040361 ; 
PNADC_022022 ;  ;  ;  ; Amarela ;  ;  ; 1307329.60945631 ; 748545.05031532 ; 809051.68218214 ; 7.47871034686239 ; 57.2575611307866 ; 61.8858225446762 ; 3964.46240820495 ; 11.7383770181057 ; 40.0484539316091 ; 
PNADC_022022 ;  ;  ;  ; Branca ; Sim ; Trabalhador doméstico ; 527747.43822595 ; 527747.43822595 ; 527747.43822595 ; 0 ; 100 ; 100 ; 1602.67345230009 ; 9.07437599117526 ; 41.4265291862452 ; 
PNADC_022022 ;  ;  ;  ; Branca ; Sim ;  ; 18034515.8367458 ; 18034515.8367458 ; 18034515.8367458 ; 0 ; 100 ; 100 ; 3205.33626414751 ; 12.4890738991321 ; 42.1725359054089 ; 
PNADC_022022 ;  ;  ;  ; Branca ; Não ; Trabalhador doméstico ; 1362495.42891181 ; 1362495.42891181 ; 1362495.42891181 ; 0 ; 100 ; 100 ; 1044.35422034412 ; 8.95985941088845 ; 29.2742915393095 ; 
PNADC_022022 ;  ;  ;  ; Branca ; Não ;  ; 7197733.01641244 ; 7197733.01641244 ; 7197733.01641244 ; 0 ; 100 ; 100 ; 2418.55781904146 ; 11.3823185024816 ; 35.7957266027049 ; 
PNADC_022022 ;  ;  ;  ; Branca ;  ; Trabalhador doméstico ; 1890242.86713776 ; 1890242.86713776 ; 1890242.86713776 ; 0 ; 100 ; 100 ; 1200.88906777022 ; 8.99217799110618 ; 32.6671424784031 ; 
PNADC_022022 ;  ;  ;  ; Branca ;  ;  ; 74846017.5453822 ; 43817626.0796539 ; 47276100.8213777 ; 7.31548220271157 ; 58.5436974693883 ; 63.1644840591716 ; 3464.39150174259 ; 11.1904326891169 ; 39.8732530152836 ; 
PNADC_022022 ;  ;  ;  ; Indígena ; Sim ; Trabalhador doméstico ; 7794.28576395 ; 7794.28576395 ; 7794.28576395 ; 0 ; 100 ; 100 ; 1243.69665774328 ; 10.2819595141972 ; 40.562119467765 ; 
PNADC_022022 ;  ;  ;  ; Indígena ; Sim ;  ; 123114.40599083 ; 123114.40599083 ; 123114.40599083 ; 0 ; 100 ; 100 ; 2106.7738601969 ; 11.402401321056 ; 42.8411783515151 ; 
PNADC_022022 ;  ;  ;  ; Indígena ; Não ; Trabalhador doméstico ; 19359.07517 ; 19359.07517 ; 19359.07517 ; 0 ; 100 ; 100 ; 819.102352364106 ; 9.57075856448855 ; 29.4406891912151 ; 
PNADC_022022 ;  ;  ;  ; Indígena ; Não ;  ; 86388.86010104 ; 86388.86010104 ; 86388.86010104 ; 0 ; 100 ; 100 ; 1636.01970314199 ; 10.3750747175171 ; 36.6019603839064 ; 
PNADC_022022 ;  ;  ;  ; Indígena ;  ; Trabalhador doméstico ; 27153.36093395 ; 27153.36093395 ; 27153.36093395 ; 0 ; 100 ; 100 ; 940.980795254517 ; 9.77866728243765 ; 32.6330603267858 ; 
PNADC_022022 ;  ;  ;  ; Indígena ;  ;  ; 686143.05419929 ; 362927.18248558 ; 402350.85944607 ; 9.79833298101213 ; 52.8938069495006 ; 58.6395004632966 ; 2064.12277395189 ; 9.93054580280604 ; 38.894315179692 ; 
PNADC_022022 ;  ;  ;  ; Parda ; Sim ; Trabalhador doméstico ; 686798.88625792 ; 686798.88625792 ; 686798.88625792 ; 0 ; 100 ; 100 ; 1511.04088026405 ; 8.93940293051773 ; 41.8464823865904 ; 
PNADC_022022 ;  ;  ;  ; Parda ; Sim ;  ; 15567676.0391284 ; 15567676.0391284 ; 15567676.0391284 ; 0 ; 100 ; 100 ; 2174.68276996381 ; 11.373607137493 ; 42.6001829805623 ; 
PNADC_022022 ;  ;  ;  ; Parda ; Não ; Trabalhador doméstico ; 2375768.58895866 ; 2375768.58895866 ; 2375768.58895866 ; 0 ; 100 ; 100 ; 862.065115676808 ; 8.75760486686957 ; 29.8365872829088 ; 
PNADC_022022 ;  ;  ;  ; Parda ; Não ;  ; 10247689.9961464 ; 10247689.9961464 ; 10247689.9961464 ; 0 ; 100 ; 100 ; 1354.84300982304 ; 9.99367394650503 ; 35.0792126604395 ; 
PNADC_022022 ;  ;  ;  ; Parda ;  ; Trabalhador doméstico ; 3062567.47521658 ; 3062567.47521658 ; 3062567.47521658 ; 0 ; 100 ; 100 ; 1007.97909307076 ; 8.79879988024668 ; 32.529877356689 ; 
PNADC_022022 ;  ;  ;  ; Parda ;  ;  ; 77435941.4625661 ; 42364987.4552932 ; 47491927.187289 ; 10.7953920500576 ; 54.7097209062451 ; 61.3305995772614 ; 2066.68548845957 ; 9.95812725172038 ; 38.7457533622727 ; 
PNADC_022022 ;  ;  ;  ; Preta ; Sim ; Trabalhador doméstico ; 238550.10999268 ; 238550.10999268 ; 238550.10999268 ; 0 ; 100 ; 100 ; 1494.78846330382 ; 8.57609418411745 ; 42.9425906765052 ; 
PNADC_022022 ;  ;  ;  ; Preta ; Sim ;  ; 4518605.25339874 ; 4518605.25339874 ; 4518605.25339874 ; 0 ; 100 ; 100 ; 2154.82936555125 ; 11.3865124480853 ; 42.6532842239616 ; 
PNADC_022022 ;  ;  ;  ; Preta ; Não ; Trabalhador doméstico ; 608228.66179441 ; 608228.66179441 ; 608228.66179441 ; 0 ; 100 ; 100 ; 964.491566704851 ; 8.70582023063267 ; 30.8160304285226 ; 
PNADC_022022 ;  ;  ;  ; Preta ; Não ;  ; 2502201.3490486 ; 2502201.3490486 ; 2502201.3490486 ; 0 ; 100 ; 100 ; 1374.07923085295 ; 10.0574922522584 ; 36.007068394267 ; 
PNADC_022022 ;  ;  ;  ; Preta ;  ; Trabalhador doméstico ; 846778.77178709 ; 846778.77178709 ; 846778.77178709 ; 0 ; 100 ; 100 ; 1114.17386756803 ; 8.66927119392465 ; 34.2322618898805 ; 
PNADC_022022 ;  ;  ;  ; Preta ;  ;  ; 18756003.8189579 ; 10951014.1054058 ; 12345314.220464 ; 11.294164653557 ; 58.386712921955 ; 65.8205998443328 ; 2048.60603073852 ; 10.167231213425 ; 39.489988111323 ; 
PNADC_022022 ;  ;  ;  ; Negra ; Sim ; Trabalhador doméstico ; 925348.9962506 ; 925348.9962506 ; 925348.9962506 ; 0 ; 100 ; 100 ; 1506.85109255237 ; 8.84700011017799 ; 42.1290533454205 ; 
PNADC_022022 ;  ;  ;  ; Negra ; Sim ;  ; 20086281.2925271 ; 20086281.2925271 ; 20086281.2925271 ; 0 ; 100 ; 100 ; 2170.21655264016 ; 11.3765023693293 ; 42.6121286241532 ; 
PNADC_022022 ;  ;  ;  ; Negra ; Não ; Trabalhador doméstico ; 2983997.25075307 ; 2983997.25075307 ; 2983997.25075307 ; 0 ; 100 ; 100 ; 882.953352745559 ; 8.74709042979474 ; 30.0362273441086 ; 
PNADC_022022 ;  ;  ;  ; Negra ; Não ;  ; 12749891.345195 ; 12749891.345195 ; 12749891.345195 ; 0 ; 100 ; 100 ; 1358.62160650501 ; 10.0061256834971 ; 35.2613069078372 ; 
PNADC_022022 ;  ;  ;  ; Negra ;  ; Trabalhador doméstico ; 3909346.24700367 ; 3909346.24700367 ; 3909346.24700367 ; 0 ; 100 ; 100 ; 1030.99300765581 ; 8.770915730585 ; 32.8986201062549 ; 
PNADC_022022 ;  ;  ;  ; Negra ;  ;  ; 96191945.2815239 ; 53316001.5606991 ; 59837241.407753 ; 10.8982962677303 ; 55.4266798583392 ; 62.2060830900425 ; 2062.94409260237 ; 9.99879745305454 ; 38.8986178869184 ; 
PNADC_022022 ;  ;  ;  ; Não Negra ; Sim ; Trabalhador doméstico ; 545126.57544819 ; 545126.57544819 ; 545126.57544819 ; 0 ; 100 ; 100 ; 1596.53725580258 ; 9.11434368013981 ; 41.2795780039077 ; 
PNADC_022022 ;  ;  ;  ; Não Negra ; Sim ;  ; 18464480.5635702 ; 18464480.5635702 ; 18464480.5635702 ; 0 ; 100 ; 100 ; 3210.39106131526 ; 12.4926459462627 ; 42.1628359892856 ; 
PNADC_022022 ;  ;  ;  ; Não Negra ; Não ; Trabalhador doméstico ; 1401080.04848077 ; 1401080.04848077 ; 1401080.04848077 ; 0 ; 100 ; 100 ; 1037.50115343162 ; 8.96864242968691 ; 29.313194396122 ; 
PNADC_022022 ;  ;  ;  ; Não Negra ; Não ;  ; 7415967.86330694 ; 7415967.86330694 ; 7415967.86330694 ; 0 ; 100 ; 100 ; 2407.41633887141 ; 11.3790162865248 ; 35.8670738674574 ; 
PNADC_022022 ;  ;  ;  ; Não Negra ;  ; Trabalhador doméstico ; 1946206.62392896 ; 1946206.62392896 ; 1946206.62392896 ; 0 ; 100 ; 100 ; 1194.7495154933 ; 9.00989499212563 ; 32.6649421686389 ; 
PNADC_022022 ;  ;  ;  ; Não Negra ;  ;  ; 76875872.7693679 ; 44952975.2103608 ; 48511844.8722166 ; 7.33608394244756 ; 58.4747510382385 ; 63.1041224309153 ; 3461.65613885693 ; 11.1888928374745 ; 39.8667295842804 ; 
PNADC_022022 ;  ;  ;  ;  ; Sim ; Trabalhador doméstico ; 1470475.57169879 ; 1470475.57169879 ; 1470475.57169879 ; 0 ; 100 ; 100 ; 1540.09905122549 ; 8.94707688165443 ; 41.814140542543 ; 
PNADC_022022 ;  ;  ;  ;  ; Sim ;  ; 38550761.8560973 ; 38550761.8560973 ; 38550761.8560973 ; 0 ; 100 ; 100 ; 2668.42413851994 ; 11.9127673293639 ; 42.3969330035106 ; 
PNADC_022022 ;  ;  ;  ;  ; Não ; Trabalhador doméstico ; 4385077.29923384 ; 4385077.29923384 ; 4385077.29923384 ; 0 ; 100 ; 100 ; 932.243231550474 ; 8.81837364312362 ; 29.8052104272585 ; 
PNADC_022022 ;  ;  ;  ;  ; Não ;  ; 20165859.208502 ; 20165859.208502 ; 20165859.208502 ; 0 ; 100 ; 100 ; 1743.8894065188 ; 10.5164270839802 ; 35.4840769003651 ; 
PNADC_022022 ;  ;  ;  ;  ;  ; Trabalhador doméstico ; 5855552.87093263 ; 5855552.87093263 ; 5855552.87093263 ; 0 ; 100 ; 100 ; 1085.35586608474 ; 8.85099138161846 ; 32.820952709157 ; 
PNADC_022022 ;  ;  ;  ;  ;  ;  ; 173067818.050892 ; 98268976.7710599 ; 108349086.27997 ; 9.30336365076776 ; 56.780618070867 ; 62.6049877442314 ; 2703.27265275239 ; 10.5358375518201 ; 39.3414789256953 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Amarela ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_032022 ; Ceará ; Homem ;  ; Amarela ; Sim ;  ; 1706.11753001 ; 1706.11753001 ; 1706.11753001 ; 0 ; 100 ; 100 ; 4390.93541316445 ; 12.8329744798013 ; 44.9990576485724 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Amarela ; Não ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_032022 ; Ceará ; Homem ;  ; Amarela ; Não ;  ; 2262.38453441 ; 2262.38453441 ; 2262.38453441 ; 0 ; 100 ; 100 ; 740.191125945026 ; 10.0559736196314 ; 31.0812889893132 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Amarela ;  ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_032022 ; Ceará ; Homem ;  ; Amarela ;  ;  ; 15403.54736443 ; 7358.65474668 ; 8140.56871018 ; 9.60515157279117 ; 47.7724680723394 ; 52.8486621788061 ; 2964.87507603867 ; 9.37687337691484 ; 36.705447758875 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Branca ; Sim ; Trabalhador doméstico ; 1114.54742795 ; 1114.54742795 ; 1114.54742795 ; 0 ; 100 ; 100 ; 1291.54613474577 ; 11.258206576816 ; 42.9671736927362 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Branca ; Sim ;  ; 155448.03046417 ; 155448.03046417 ; 155448.03046417 ; 0 ; 100 ; 100 ; 2799.92936806606 ; 11.8920776037512 ; 42.2448884135037 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Branca ; Não ; Trabalhador doméstico ; 3671.7217387 ; 3671.7217387 ; 3671.7217387 ; 0 ; 100 ; 100 ; 737.385113046635 ; 8.79357858558762 ; 39.5663087708455 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Branca ; Não ;  ; 132147.9387769 ; 132147.9387769 ; 132147.9387769 ; 0 ; 100 ; 100 ; 1301.22278569668 ; 10.6897534875762 ; 35.3137924724314 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Branca ;  ; Trabalhador doméstico ; 4786.26916665 ; 4786.26916665 ; 4786.26916665 ; 0 ; 100 ; 100 ; 866.428992506763 ; 9.38961902109465 ; 40.3582461064868 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Branca ;  ;  ; 953933.24266831 ; 551819.71689939 ; 591159.29877673 ; 6.65464993255529 ; 57.846785520951 ; 61.9707199974664 ; 2723.66243832875 ; 10.4116805374528 ; 38.5535197338196 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Indígena ; Sim ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_032022 ; Ceará ; Homem ;  ; Indígena ; Sim ;  ; 2254.86187324 ; 2254.86187324 ; 2254.86187324 ; 0 ; 100 ; 100 ; 1331.79448902323 ; 11.6652171606878 ; 43.3007539804758 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Indígena ; Não ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_032022 ; Ceará ; Homem ;  ; Indígena ; Não ;  ; 3909.78185495 ; 3909.78185495 ; 3909.78185495 ; 0 ; 100 ; 100 ; 1031.55206462481 ; 11.3506968587094 ; 36.0680110199763 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Indígena ;  ; Trabalhador doméstico ; 0 ; 0 ; 0 ; NaN ; NaN ; NaN ; NaN ; NaN ; NaN ; 
PNADC_032022 ; Ceará ; Homem ;  ; Indígena ;  ;  ; 21066.21705333 ; 11931.45543395 ; 12514.36126336 ; 4.65789517453563 ; 56.6378643291533 ; 59.4048814349505 ; 1671.3218662866 ; 10.05359531898 ; 38.2738788892646 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Parda ; Sim ; Trabalhador doméstico ; 2754.08286192 ; 2754.08286192 ; 2754.08286192 ; 0 ; 100 ; 100 ; 1368.51804060319 ; 7.92539522689351 ; 41.3226801568129 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Parda ; Sim ;  ; 408021.55451955 ; 408021.55451955 ; 408021.55451955 ; 0 ; 100 ; 100 ; 2111.43018835079 ; 11.3218711129631 ; 42.5064994829823 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Parda ; Não ; Trabalhador doméstico ; 13587.85068907 ; 13587.85068907 ; 13587.85068907 ; 0 ; 100 ; 100 ; 893.909036421765 ; 7.84540544835057 ; 35.8379638887472 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Parda ; Não ;  ; 412560.03606903 ; 412560.03606903 ; 412560.03606903 ; 0 ; 100 ; 100 ; 1024.48575278609 ; 9.41165928477073 ; 35.1511563220028 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Parda ;  ; Trabalhador doméstico ; 16341.93355099 ; 16341.93355099 ; 16341.93355099 ; 0 ; 100 ; 100 ; 973.894218129336 ; 7.85984069654668 ; 36.7622953351603 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Parda ;  ;  ; 2339164.00101491 ; 1373473.29946287 ; 1504384.53450371 ; 8.70197958290145 ; 58.716417440887 ; 64.3129140945651 ; 1804.30215431621 ; 9.55540913895748 ; 38.3596244005761 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Preta ; Sim ; Trabalhador doméstico ; 799.32394188 ; 799.32394188 ; 799.32394188 ; 0 ; 100 ; 100 ; 1761.3202314904 ; 7.5198247045406 ; 44 ; 
PNADC_032022 ; Ceará ; Homem ;  ; Preta ; Sim ;  ; 70281.10861906 ; 70281.10861906 ; 70281.10861906 ; 0 ; 100 ; 100 ; 3113.08074690113 ; 11.4611534755789 ; 39.659535380276 ; 
